route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-09-01,201709,SAT.,0.5574,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-09-01,201709,SUN.,0.5176,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.662,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-09-01,201709,SAT.,0.6987,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-09-01,201709,SUN.,0.703,Clever
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6183,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.6501,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-09-01,201709,SAT.,0.645,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-09-01,201709,SUN.,0.6659,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.7402,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-09-01,201709,SAT.,0.7219,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-09-01,201709,SUN.,0.6649,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5903,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-09-01,201709,SAT.,0.6283,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-09-01,201709,SUN.,0.6279,Clever
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.7845,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.507,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-09-01,201709,SAT.,0.6464,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-09-01,201709,SUN.,0.5752,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5722,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-09-01,201709,SAT.,0.6094,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-09-01,201709,SUN.,0.6969,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5081,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-09-01,201709,SAT.,0.5538,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-09-01,201709,SUN.,0.537,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.53,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-09-01,201709,SAT.,0.6229,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-09-01,201709,SUN.,0.5714,Clever
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.6664,Clever
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-09-01,201709,SAT.,0.5567,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.6236,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-09-01,201709,SAT.,0.6248,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-09-01,201709,SUN.,0.6256,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.596,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-09-01,201709,SAT.,0.656,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-09-01,201709,SUN.,0.5073,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.6912,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-09-01,201709,SAT.,0.6746,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-09-01,201709,SUN.,0.5888,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.5818,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-09-01,201709,SAT.,0.5331,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-09-01,201709,SUN.,0.5756,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5682,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-09-01,201709,SAT.,0.6181,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-09-01,201709,SUN.,0.5879,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.5895,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-09-01,201709,SAT.,0.6145,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-09-01,201709,SUN.,0.5439,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5937,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2017-09-01,201709,SAT.,0.6151,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2017-09-01,201709,SUN.,0.5854,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.6856,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-09-01,201709,SAT.,0.7433,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-09-01,201709,SUN.,0.6369,Clever
88,088,88 - PENN,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.7004,Clever
88,088,88 - PENN,East Liberty,Bus,2017-09-01,201709,SAT.,0.7128,Clever
88,088,88 - PENN,East Liberty,Bus,2017-09-01,201709,SUN.,0.8096,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.6155,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-09-01,201709,SAT.,0.689,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-09-01,201709,SUN.,0.7239,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6786,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2017-09-01,201709,SAT.,0.7023,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2017-09-01,201709,SUN.,0.646,Clever
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6447,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6778,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-09-01,201709,SAT.,0.7589,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-09-01,201709,SUN.,0.7681,Clever
G3,G3,G3 - MOON FLYER,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7091,Clever
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6968,Clever
O1,O1,O1 - ROSS FLYER,Ross,Bus,2017-09-01,201709,WEEKDAY,0.7462,Clever
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6016,Clever
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6489,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.8368,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-09-01,201709,SAT.,0.7696,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-09-01,201709,SUN.,0.7161,Clever
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.572,Clever
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.6697,Clever
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2017-09-01,201709,WEEKDAY,0.7314,Clever
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.722,Clever
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.6982,Clever
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.852,Clever
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.793,Clever
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.7241,Clever
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5614,Clever
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5433,Clever
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6203,Clever
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.7105,Clever
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.5924,Clever
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5988,Clever
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6958,Clever
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6855,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.7243,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-09-01,201709,SAT.,0.6913,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-09-01,201709,SUN.,0.6915,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6211,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2017-09-01,201709,SAT.,0.6229,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6927,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-09-01,201709,SAT.,0.6184,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-09-01,201709,SUN.,0.6194,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-10-01,201710,WEEKDAY,0.6191,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-10-01,201710,SAT.,0.5446,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-10-01,201710,SUN.,0.5467,Clever
2,002,2 - MOUNT ROYAL,Ross,Bus,2017-10-01,201710,WEEKDAY,0.6266,Clever
4,004,4 - TROY HILL,Ross,Bus,2017-10-01,201710,WEEKDAY,0.642,Clever
4,004,4 - TROY HILL,Ross,Bus,2017-10-01,201710,SAT.,0.67,Clever
6,006,6 - SPRING HILL,Ross,Bus,2017-10-01,201710,WEEKDAY,0.7779,Clever
6,006,6 - SPRING HILL,Ross,Bus,2017-10-01,201710,SAT.,0.6429,Clever
6,006,6 - SPRING HILL,Ross,Bus,2017-10-01,201710,SUN.,0.8162,Clever
7,007,7 - SPRING GARDEN,Ross,Bus,2017-10-01,201710,WEEKDAY,0.731,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2017-10-01,201710,WEEKDAY,0.7602,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2017-10-01,201710,SAT.,0.6568,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2017-10-01,201710,SUN.,0.724,Clever
11,011,11 - FINEVIEW,Ross,Bus,2017-10-01,201710,WEEKDAY,0.7769,Clever
11,011,11 - FINEVIEW,Ross,Bus,2017-10-01,201710,SAT.,0.824,Clever
11,011,11 - FINEVIEW,Ross,Bus,2017-10-01,201710,SUN.,0.8308,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2017-10-01,201710,WEEKDAY,0.6432,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2017-10-01,201710,SAT.,0.5497,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2017-10-01,201710,SUN.,0.5793,Clever
13,013,13 - BELLEVUE,Ross,Bus,2017-10-01,201710,WEEKDAY,0.6182,Clever
13,013,13 - BELLEVUE,Ross,Bus,2017-10-01,201710,SAT.,0.5377,Clever
13,013,13 - BELLEVUE,Ross,Bus,2017-10-01,201710,SUN.,0.7592,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2017-10-01,201710,WEEKDAY,0.7586,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2017-10-01,201710,SAT.,0.769,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2017-10-01,201710,SUN.,0.7966,Clever
15,015,15 - CHARLES,Ross,Bus,2017-10-01,201710,WEEKDAY,0.7489,Clever
15,015,15 - CHARLES,Ross,Bus,2017-10-01,201710,SAT.,0.7987,Clever
15,015,15 - CHARLES,Ross,Bus,2017-10-01,201710,SUN.,0.8137,Clever
16,016,16 - BRIGHTON,Ross,Bus,2017-10-01,201710,WEEKDAY,0.6857,Clever
16,016,16 - BRIGHTON,Ross,Bus,2017-10-01,201710,SAT.,0.6519,Clever
16,016,16 - BRIGHTON,Ross,Bus,2017-10-01,201710,SUN.,0.7432,Clever
17,017,17 - SHADELAND,Ross,Bus,2017-10-01,201710,WEEKDAY,0.7115,Clever
17,017,17 - SHADELAND,Ross,Bus,2017-10-01,201710,SAT.,0.6388,Clever
17,017,17 - SHADELAND,Ross,Bus,2017-10-01,201710,SUN.,0.6533,Clever
18,018,18 - MANCHESTER,Ross,Bus,2017-10-01,201710,WEEKDAY,0.7701,Clever
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2017-10-01,201710,WEEKDAY,0.6574,Clever
20,020,20 - KENNEDY,Collier,Bus,2017-10-01,201710,WEEKDAY,0.7064,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2017-10-01,201710,WEEKDAY,0.6663,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2017-10-01,201710,SAT.,0.7104,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2017-10-01,201710,SUN.,0.6453,Clever
22,022,22 - MCCOY,Collier,Bus,2017-10-01,201710,WEEKDAY,0.6244,Clever
22,022,22 - MCCOY,Collier,Bus,2017-10-01,201710,SAT.,0.6794,Clever
24,024,24 - WEST PARK,Collier,Bus,2017-10-01,201710,WEEKDAY,0.656,Clever
24,024,24 - WEST PARK,Collier,Bus,2017-10-01,201710,SAT.,0.7276,Clever
24,024,24 - WEST PARK,Collier,Bus,2017-10-01,201710,SUN.,0.6414,Clever
26,026,26 - CHARTIERS,Collier,Bus,2017-10-01,201710,WEEKDAY,0.7091,Clever
26,026,26 - CHARTIERS,Collier,Bus,2017-10-01,201710,SAT.,0.7423,Clever
26,026,26 - CHARTIERS,Collier,Bus,2017-10-01,201710,SUN.,0.7636,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2017-10-01,201710,WEEKDAY,0.7146,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2017-10-01,201710,SAT.,0.7871,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2017-10-01,201710,SUN.,0.7035,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.5783,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-10-01,201710,SAT.,0.6878,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-10-01,201710,SUN.,0.6714,Clever
29,029,29 - ROBINSON,Collier,Bus,2017-10-01,201710,WEEKDAY,0.6181,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-10-01,201710,WEEKDAY,0.6612,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-10-01,201710,SAT.,0.6176,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-10-01,201710,SUN.,0.7651,Clever
36,036,36 - BANKSVILLE,Collier,Bus,2017-10-01,201710,WEEKDAY,0.5917,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-10-01,201710,WEEKDAY,0.6197,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-10-01,201710,SAT.,0.6477,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-10-01,201710,SUN.,0.6156,Clever
39,039,39 - BROOKLINE,Collier,Bus,2017-10-01,201710,WEEKDAY,0.7725,Clever
39,039,39 - BROOKLINE,Collier,Bus,2017-10-01,201710,SAT.,0.8267,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-10-01,201710,WEEKDAY,0.7224,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-10-01,201710,SAT.,0.7429,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-10-01,201710,SUN.,0.8173,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-10-01,201710,WEEKDAY,0.6556,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-10-01,201710,SAT.,0.7271,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-10-01,201710,SUN.,0.6146,Clever
43,043,43 - BAILEY,Collier,Bus,2017-10-01,201710,WEEKDAY,0.6366,Clever
43,043,43 - BAILEY,Collier,Bus,2017-10-01,201710,SAT.,0.5603,Clever
43,043,43 - BAILEY,Collier,Bus,2017-10-01,201710,SUN.,0.6315,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-10-01,201710,WEEKDAY,0.7191,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-10-01,201710,SAT.,0.7386,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-10-01,201710,SUN.,0.7976,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-10-01,201710,WEEKDAY,0.6733,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-10-01,201710,SAT.,0.6496,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-10-01,201710,SUN.,0.7029,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6357,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-10-01,201710,SAT.,0.6181,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-10-01,201710,SUN.,0.6153,Clever
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6889,Clever
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.5954,Clever
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2017-10-01,201710,SAT.,0.6186,Clever
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6218,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-10-01,201710,WEEKDAY,0.6436,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-10-01,201710,SAT.,0.6611,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-10-01,201710,SUN.,0.709,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.7525,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-10-01,201710,SAT.,0.7726,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-10-01,201710,SUN.,0.7164,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6646,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-10-01,201710,SAT.,0.752,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-10-01,201710,SUN.,0.6852,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6965,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-10-01,201710,SAT.,0.5593,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-10-01,201710,SUN.,0.6229,Clever
58,058,58 - GREENFIELD,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.6158,Clever
58,058,58 - GREENFIELD,East Liberty,Bus,2017-10-01,201710,SAT.,0.5874,Clever
58,058,58 - GREENFIELD,East Liberty,Bus,2017-10-01,201710,SUN.,0.6862,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6431,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-10-01,201710,SAT.,0.6623,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-10-01,201710,SUN.,0.6716,Clever
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.8356,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.5099,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-10-01,201710,SAT.,0.6127,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-10-01,201710,SUN.,0.6029,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.5167,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-10-01,201710,SAT.,0.5488,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-10-01,201710,SUN.,0.5115,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.5879,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-10-01,201710,SAT.,0.548,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-10-01,201710,SUN.,0.5583,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.5859,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-10-01,201710,SAT.,0.6164,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-10-01,201710,SUN.,0.5488,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6801,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-10-01,201710,SAT.,0.7107,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-10-01,201710,SUN.,0.7694,Clever
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6339,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.6661,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-10-01,201710,SAT.,0.6328,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-10-01,201710,SUN.,0.725,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.7598,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-10-01,201710,SAT.,0.6907,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-10-01,201710,SUN.,0.586,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.5937,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-10-01,201710,SAT.,0.584,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-10-01,201710,SUN.,0.6798,Clever
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.7542,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.5367,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-10-01,201710,SAT.,0.6606,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-10-01,201710,SUN.,0.5333,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.5827,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-10-01,201710,SAT.,0.6559,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-10-01,201710,SUN.,0.74,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.4912,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-10-01,201710,SAT.,0.5883,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-10-01,201710,SUN.,0.5757,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.5194,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-10-01,201710,SAT.,0.6898,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-10-01,201710,SUN.,0.6222,Clever
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.6484,Clever
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-10-01,201710,SAT.,0.5409,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.6467,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-10-01,201710,SAT.,0.5627,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-10-01,201710,SUN.,0.6675,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.5882,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-10-01,201710,SAT.,0.6603,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-10-01,201710,SUN.,0.4597,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.6778,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-10-01,201710,SAT.,0.6347,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-10-01,201710,SUN.,0.6255,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.604,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-10-01,201710,SAT.,0.5443,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-10-01,201710,SUN.,0.7035,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.5602,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-10-01,201710,SAT.,0.6044,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-10-01,201710,SUN.,0.5971,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-10-01,201710,WEEKDAY,0.6094,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-10-01,201710,SAT.,0.6858,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-10-01,201710,SUN.,0.6674,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2017-10-01,201710,WEEKDAY,0.5751,Clever
